""	"X"	"PERSON_ID"	"FIRST_NAME"	"LAST_NAME"	"DISPLAY_FIRST_LAST"	"DISPLAY_LAST_COMMA_FIRST"	"DISPLAY_FI_LAST"	"BIRTHDATE"	"SCHOOL"	"COUNTRY"	"LAST_AFFILIATION"	"HEIGHT"	"WEIGHT"	"SEASON_EXP"	"JERSEY"	"POSITION"	"ROSTERSTATUS"	"TEAM_ID"	"TEAM_NAME"	"TEAM_ABBREVIATION"	"TEAM_CODE"	"TEAM_CITY"	"PLAYERCODE"	"FROM_YEAR"	"TO_YEAR"	"DLEAGUE_FLAG"
"5288"	0	203962	"Josh"	"Huestis"	"Josh Huestis"	"Huestis, Josh"	"J. Huestis"	"1991-12-19T00:00:00"	"Stanford"	""	"Stanford/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"josh_huestis"	NA	NA	"Y"
"5289"	0	203963	"Shayne"	"Whittington"	"Shayne Whittington"	"Whittington, Shayne"	"S. Whittington"	"1991-03-27T00:00:00"	"Western Michigan"	"USA"	"Western Michigan/USA"	"6-11"	250	0	"42"	"Forward-Center"	"Active"	1610612754	"Pacers"	"IND"	"pacers"	"Indiana"	"shayne_whittington"	2014	2014	"Y"
"5290"	0	203964	"Roscoe"	"Smith"	"Roscoe Smith"	"Smith, Roscoe"	"R. Smith"	"1991-05-01T00:00:00"	"Nevada-Las Vegas"	"USA"	"Nevada-Las Vegas/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"roscoe_smith"	NA	NA	"Y"
"5291"	0	203965	"Justin"	"Cobbs"	"Justin Cobbs"	"Cobbs, Justin"	"J. Cobbs"	"1991-03-16T00:00:00"	"California"	"USA"	"California/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"justin_cobbs"	NA	NA	"N"
"5292"	0	203966	"Jamil"	"Wilson"	"Jamil Wilson"	"Wilson, Jamil"	"J. Wilson"	"1900-01-01T00:00:00"	""	""	""	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"jamil_wilson"	NA	NA	"Y"
"5293"	0	203968	"Jerrelle"	"Benimon"	"Jerrelle Benimon"	"Benimon, Jerrelle"	"J. Benimon"	"1900-01-01T00:00:00"	""	""	""	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"jerrelle_benimon"	NA	NA	"Y"
"5294"	0	203989	"Chane"	"Behanan"	"Chane Behanan"	"Chane Behanan"	"C. Behanan"	"1992-09-24T00:00:00"	"Louisville"	""	"Louisville"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"chase_behanan"	NA	NA	"Y"
"5295"	0	203990	"Drew"	"Crawford"	"Drew Crawford"	"Crawford, Drew"	"D. Crawford"	"1990-10-18T00:00:00"	"Northwestern"	""	"Northwestern/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"drew_crawford"	NA	NA	"Y"
"5296"	0	203991	"Clint"	"Capela"	"Clint Capela"	"Capela, Clint"	"C. Capela"	"1994-05-18T00:00:00"	""	"Switzerland"	"Switzerland"	"6-10"	240	0	"15"	"Center"	"Active"	1610612745	"Rockets"	"HOU"	"rockets"	"Houston"	"clint_capela"	2014	2014	"Y"
"5297"	0	203994	"Jusuf"	"Nurkic"	"Jusuf Nurkic"	"Nurkic, Jusuf"	"J. Nurkic"	"1994-08-23T00:00:00"	""	"Boznia & Herzegovina"	"Boznia & Herzegovina"	"6-11"	280	0	"23"	"Center"	"Active"	1610612743	"Nuggets"	"DEN"	"nuggets"	"Denver"	"jusuf_nurkic"	2014	2014	"N"
"5298"	0	203996	"Damien"	"Inglis"	"Damien Inglis"	"Inglis, Damien"	"D. Inglis"	"1995-05-20T00:00:00"	""	"France"	"France"	"6-8"	225	0	"17"	"Forward"	"Active"	1610612749	"Bucks"	"MIL"	"bucks"	"Milwaukee"	"damien_inglis"	2014	2014	"N"
"5299"	0	203998	"Bruno"	"Caboclo"	"Bruno Caboclo"	"Caboclo, Bruno"	"B. Caboclo"	"1995-09-21T00:00:00"	""	"Brazil"	"Brazil"	"6-9"	205	0	"5"	"Forward"	"Active"	1610612761	"Raptors"	"TOR"	"raptors"	"Toronto"	"bruno_caboclo"	2014	2014	"Y"
"5300"	0	204014	"Damjan"	"Rudez"	"Damjan Rudez"	"Rudez, Damjan"	"D. Rudez"	""	""	"Croatia"	"Croatia"	"6-10"	200	0	"9"	"Forward"	"Active"	1610612754	"Pacers"	"IND"	"pacers"	"Indiana"	"damjan_rudez"	2014	2014	"N"
"5301"	0	204020	"Tyler"	"Johnson"	"Tyler Johnson"	"Johnson, Tyler"	"T. Johnson"	"1992-05-07T00:00:00"	"Fresno State"	""	"Fresno State"	"6-3"	190	0	"8"	"Guard"	"Active"	1610612748	"Heat"	"MIA"	"heat"	"Miami"	"tyler_johnson"	2014	2014	"Y"
"5302"	0	204021	"Sim"	"Bhullar"	"Sim Bhullar"	"Bhullar, Sim"	"S. Bhullar"	""	"New Mexico State"	"Canada"	"New Mexico State/Canada"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"sim_bhullar"	NA	NA	"Y"
"5303"	0	204022	"Jack"	"Cooley"	"Jack Cooley"	"Cooley, Jack"	"J. Cooley"	"1991-04-04T00:00:00"	"Notre Dame"	"USA"	"Notre Dame/USA"	"6-9"	246	0	"45"	"Forward"	"Active"	1610612762	"Jazz"	"UTA"	"jazz"	"Utah"	"jack_cooley"	2014	2014	"Y"
"5304"	0	204024	"Christian"	"Watford"	"Christian Watford"	"Watford, Christian"	"C. Watford"	"1900-01-01T00:00:00"	""	""	""	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"christian_watford"	NA	NA	"Y"
"5305"	0	204025	"Tim"	"Frazier"	"Tim Frazier"	"Frazier, Tim"	"T. Frazier"	"1990-11-01T00:00:00"	""	""	"Penn State/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"tim_frazier"	2014	2014	"Y"
"5306"	0	204026	"Brock"	"Motum"	"Brock Motum"	"Motum, Brock"	"B. Motum"	"1990-10-16T00:00:00"	"Washington State"	"Australia"	"Washington State/Australia"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"brock_motum"	NA	NA	"N"
"5307"	0	204027	"Joshua"	"Davis"	"Joshua Davis"	"Davis, Joshua"	"J. Davis"	"1991-01-22T00:00:00"	"San Diego State"	"USA"	"San Diego State/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"joshua_davis"	NA	NA	"Y"
"5308"	0	204028	"Tarik"	"Black"	"Tarik Black"	"Black, Tarik"	"T. Black"	"1991-11-22T00:00:00"	""	""	""	"6-11"	257	0	"28"	"Center-Forward"	"Active"	1610612747	"Lakers"	"LAL"	"lakers"	"Los Angeles"	"tarik_black"	2014	2014	"Y"
"5309"	0	204029	"Brady"	"Heslip"	"Brady Heslip"	"Heslip, Brady"	"B. Heslip"	"1900-01-01T00:00:00"	""	""	""	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"brady_heslip"	NA	NA	"Y"
"5310"	0	204030	"Mitchell"	"Watt"	"Mitchell Watt"	"Watt, Mitchell"	"M. Watt"	"1989-12-14T00:00:00"	"Buffalo"	""	"Buffalo"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"mitchell_watt"	NA	NA	"Y"
"5311"	0	204033	"David"	"Wear"	"David Wear"	"Wear, David"	"D. Wear"	"1990-09-21T00:00:00"	"UCLA"	"USA"	"UCLA/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"david_wear"	NA	NA	"Y"
"5312"	0	204034	"Luke"	"Hancock"	"Luke Hancock"	"Hancock, Luke"	"L. Hancock"	"1990-01-30T00:00:00"	"Louisville"	""	"Louisville"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"luke_hancock"	NA	NA	"N"
"5313"	0	204037	"Travis"	"Wear"	"Travis Wear"	"Wear, Travis"	"T. Wear"	"1990-09-21T00:00:00"	"UCLA"	"USA"	"UCLA/USA"	"6-10"	225	0	"6"	"Forward"	"Active"	1610612752	"Knicks"	"NYK"	"knicks"	"New York"	"travis_wear"	2014	2014	"N"
"5314"	0	204038	"Langston"	"Galloway"	"Langston Galloway"	"Galloway, Langston"	"L. Galloway"	"1991-12-09T00:00:00"	"St. Joseph's (PA)"	"USA"	"St. Joseph's (PA)/USA"	"6-2"	200	0	"2"	"Guard"	"Active"	1610612752	"Knicks"	"NYK"	"knicks"	"New York"	"langston_galloway"	2014	2014	"Y"
"5315"	0	204039	"Chris"	"Crawford"	"Chris Crawford"	"Crawford, Chris"	"C. Crawford"	"1900-01-01T00:00:00"	""	""	""	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"tmp_chris_crawford"	NA	NA	"Y"
"5316"	0	204040	"Ronald"	"Roberts"	"Ronald Roberts"	"Roberts, Ronald"	"R. Roberts"	"1991-08-05T00:00:00"	"St. Joseph's (PA)"	"USA"	"St. Joseph's (PA)/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"ronald_roberts"	NA	NA	"Y"
"5317"	0	204041	"Brian"	"Qvale"	"Brian Qvale"	"Qvale, Brian"	"B. Qvale"	"1988-11-03T00:00:00"	"Montana"	"USA"	"Montana/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"brian_qvale"	NA	NA	"N"
"5318"	0	204044	"Orlando"	"Sanchez"	"Orlando Sanchez"	"Sanchez, Orlando"	"O. Sanchez"	"1900-01-01T00:00:00"	""	""	""	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"orlando_sanchez"	NA	NA	"Y"
"5319"	0	204053	"Shawn"	"Jones"	"Shawn Jones"	"Jones, Shawn"	"S. Jones"	"1992-03-25T00:00:00"	"Middle Tennessee State"	"USA"	"Middle Tennessee State/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"shawn_jones"	NA	NA	"Y"
"5320"	0	204054	"Zoran"	"Dragic"	"Zoran Dragic"	"Dragic, Zoran"	"Z. Dragic"	"1989-06-22T00:00:00"	""	"Slovenia"	"Spain"	"6-5"	200	0	"12"	"Guard-Forward"	"Active"	1610612748	"Heat"	"MIA"	"heat"	"Miami"	"zoran_dragic"	2014	2014	"N"
"5321"	0	204060	"Joe"	"Ingles"	"Joe Ingles"	"Ingles, Joe"	"J. Ingles"	"1900-01-01T00:00:00"	""	""	""	"6-8"	216	0	"2"	"Guard-Forward"	"Active"	1610612762	"Jazz"	"UTA"	"jazz"	"Utah"	"joe_ingles"	2014	2014	"N"
"5322"	0	204061	"Joe"	"Jackson"	"Joe Jackson"	"Jackson, Joe"	"J. Jackson"	"1900-01-01T00:00:00"	""	""	""	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"joe_jackson"	NA	NA	"Y"
"5323"	0	204062	"Casey"	"Prather"	"Casey Prather"	"Prather, Casey"	"C. Prather"	"1900-01-01T00:00:00"	""	""	""	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"casey_prather"	NA	NA	"Y"
"5324"	0	204063	"Kadeem"	"Batts"	"Kadeem Batts"	"Batts, Kadeem"	"K. Batts"	"1991-07-06T00:00:00"	"Providence"	""	"Providence"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"kadeem_batts"	NA	NA	"Y"
"5325"	0	204064	"Akil"	"Mitchell"	"Akil Mitchell"	"Mitchell, Akil"	"A. Mitchell"	"1992-06-26T00:00:00"	"Virginia"	""	"Virginia/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"akil_mitchell"	NA	NA	"Y"
"5326"	0	204065	"David"	"Stockton"	"David Stockton"	"Stockton, David"	"D. Stockton"	"1991-06-24T00:00:00"	"Gonzaga"	""	"Gonzaga"	"5-11"	165	0	"9"	"Guard"	"Active"	1610612758	"Kings"	"SAC"	"kings"	"Sacramento"	"david_stockton"	2014	2014	"Y"
"5327"	0	204067	"Jarell"	"Eddie"	"Jarell Eddie"	"Eddie, Jarell"	"J. Eddie"	"1991-10-30T00:00:00"	"Virginia Tech"	"USA"	"Virginia Tech/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"jarell_eddie"	NA	NA	"Y"
"5328"	0	204071	"Stephen"	"Holt"	"Stephen Holt"	"Holt, Stephen"	"S. Holt"	"1900-01-01T00:00:00"	""	""	""	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"stephen_holt"	NA	NA	"Y"
"5329"	0	204075	"Talib"	"Zanna"	"Talib Zanna"	"Zanna, Talib"	"T. Zanna"	"1990-10-01T00:00:00"	"Pittsburgh"	"Nigeria"	"Pittsburgh/Nigeria"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"talib_zanna"	NA	NA	"Y"
"5330"	0	204076	"Richard"	"Solomon"	"Richard Solomon"	"Solomon, Richard"	"R. Solomon"	"1992-06-18T00:00:00"	"California"	"USA"	"California/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"richard_solomon"	NA	NA	"Y"
"5331"	0	204077	"Michael"	"Jenkins"	"Michael Jenkins"	"Jenkins, Michael"	"M. Jenkins"	"1986-09-06T00:00:00"	"Winthrop (SC)"	"USA"	"Winthrop (SC)/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"michael_jenkins"	NA	NA	"Y"
"5332"	0	204078	"Yuki"	"Togashi"	"Yuki Togashi"	"Togashi, Yuki"	"Y. Togashi"	"1993-07-30T00:00:00"	"Japan"	""	"Japan"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"yuki_togashi"	NA	NA	"Y"
"5333"	0	204079	"Drew"	"Gordon"	"Drew Gordon"	"Gordon, Drew"	"D. Gordon"	"1990-07-12T00:00:00"	"New Mexico"	"USA"	"New Mexico/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"drew_gordon"	2014	2014	"Y"
"5334"	0	204080	"Geron"	"Johnson"	"Geron Johnson"	"Johnson, Geron"	"G. Johnson"	"1992-08-09T00:00:00"	"Memphis"	""	"Memphis"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"geron_johnson"	NA	NA	"Y"
"5335"	0	204081	"Jordan"	"Vandenberg"	"Jordan Vandenberg"	"Vandenberg, Jordan"	"J. Vandenberg"	"1990-03-25T00:00:00"	"North Carolina State"	""	"North Carolina State/Australia"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"jordan_vandenberg"	NA	NA	"Y"
"5336"	0	204082	"Tre"	"Bussey"	"Tre Bussey"	"Bussey, Tre"	"T. Bussey"	"1991-11-13T00:00:00"	"Georgia Southern"	""	"Georgia Southern"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"tre_bussey"	NA	NA	"Y"
"5337"	0	204083	"Fuquan"	"Edwin"	"Fuquan Edwin"	"Edwin, Fuquan"	"F. Edwin"	"1991-09-17T00:00:00"	"Seton Hall"	""	"Seton Hall/USA"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"fuquan_edwin"	NA	NA	"Y"
"5338"	0	204084	"Akeem"	"Richmond"	"Akeem Richmond"	"Richmond, Akeem"	"A. Richmond"	"1991-04-10T00:00:00"	"East Carolina"	""	"East Carolina"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"akeem_richmond"	NA	NA	"Y"
"5339"	0	204087	"Gordon"	"Ball"	"Gordon Ball"	"Ball, Gordon"	"G. Ball"	"1990-06-28T00:00:00"	"Texas State"	""	"Texas State"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"gordon_ball"	NA	NA	"N"
"5340"	0	204088	"Cory"	"Dixon"	"Cory Dixon"	"Dixon, Cory"	"C. Dixon"	"1990-03-08T00:00:00"	"New Orleans"	""	"New Orleans"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"cory_dixon"	NA	NA	"N"
"5341"	0	204089	"Joe"	"Mitchell"	"Joe Mitchell"	"Mitchell, Joe"	"J. Mitchell"	"1991-11-07T00:00:00"	"Friends"	""	"Friends"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"joe_mitchell"	NA	NA	"N"
"5342"	0	204090	"Devondrick"	"Walker"	"Devondrick Walker"	"Walker, Devondrick"	"D. Walker"	"1992-07-11T00:00:00"	"N.W. Oklahoma"	""	"N.W. Oklahoma"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"devondrick_walker"	NA	NA	"Y"
"5343"	0	204091	"Donte"	"Poole"	"Donte Poole"	"Poole, Donte"	"D. Poole"	"1989-09-16T00:00:00"	"Murray State"	""	"Murray State"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"donte_poole"	NA	NA	"N"
"5344"	0	204092	"Corey"	"Raji"	"Corey Raji"	"Raji, Corey"	"C. Raji"	"1988-11-07T00:00:00"	"Boston College"	""	"Boston College"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"corey_raji"	NA	NA	"N"
"5345"	0	204093	"Keith"	"Wright"	"Keith Wright"	"Wright, Keith"	"K. Wright"	"1989-07-22T00:00:00"	"Harvard"	""	"Harvard"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"keith_wright"	NA	NA	"Y"
"5346"	0	204094	"Ricardo"	"Barbosa"	"Ricardo Barbosa"	"Barbosa, Ricardo"	"R. Barbosa"	"1994-04-19T00:00:00"	"Brazil"	""	"Brazil"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"ricardo_barbosa"	NA	NA	"N"
"5347"	0	204095	"Bill"	"Clark"	"Bill Clark"	"Clark, Bill"	"B. Clark"	"1988-04-15T00:00:00"	"Duquesne"	""	"Duquesne"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"bill_clark"	NA	NA	"N"
"5348"	0	204096	"Kyle"	"Fuller"	"Kyle Fuller"	"Fuller, Kyle"	"K. Fuller"	"1992-01-27T00:00:00"	"Vanderbilt"	""	"Vanderbilt"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"kyle_fuller"	NA	NA	"N"
"5349"	0	204097	"Travele"	"Jones"	"Travele Jones"	"Jones, Travele"	"T. Jones"	"1988-11-09T00:00:00"	"Texas Southern"	""	"Texas Southern"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"travele_jones"	NA	NA	"N"
"5350"	0	204098	"Xavier"	"Munford"	"Xavier Munford"	"Munford, Xavier"	"X. Munford"	"1992-06-01T00:00:00"	"Rhode Island"	""	"Rhode Island"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"xavier_munford"	NA	NA	"Y"
"5351"	0	204099	"Mohamed"	"Tangara"	"Mohamed Tangara"	"Tangara, Mohamed"	"M. Tangara"	"1987-10-19T00:00:00"	"Arizona"	""	"Arizona"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"mohamed_tangara"	NA	NA	"N"
"5352"	0	204100	"Michael"	"Dunigan"	"Michael Dunigan"	"Dunigan, Michael"	"M. Dunigan"	"1991-12-06T00:00:00"	"Oregon"	""	"Oregon"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"tmp_michael_dunigan"	NA	NA	"N"
"5353"	0	204101	"Tymell"	"Murphy"	"Tymell Murphy"	"Murphy, Tymell"	"T. Murphy"	"1990-12-30T00:00:00"	"Florida International"	""	"Florida International"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"tymell_murphy"	NA	NA	"N"
"5354"	0	204102	"Levi"	"Giese"	"Levi Giese"	"Giese, Levi"	"L. Giese"	"1990-07-06T00:00:00"	"Lafayette"	""	"Lafayette"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"levi_giese"	NA	NA	"N"
"5355"	0	204103	"Kevin"	"Olekaibe"	"Kevin Olekaibe"	"Olekaibe, Kevin"	"K. Olekaibe"	"1992-07-28T00:00:00"	"UNLV"	""	"UNLV"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"kevin_olekaibe"	NA	NA	"Y"
"5356"	0	204104	"Tristan"	"Spurlock"	"Tristan Spurlock"	"Spurlock, Tristan"	"T. Spurlock"	"1991-02-03T00:00:00"	"Central Florida"	""	"Central Florida"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"tristan_spurlock"	NA	NA	"Y"
"5357"	0	204105	"Jordan"	"Swing"	"Jordan Swing"	"Swing, Jordan"	"J. Swing"	"1990-12-31T00:00:00"	"Alabama-Birmingham"	""	"Alabama-Birmingham"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"jordan_swing"	NA	NA	"Y"
"5358"	0	204106	"Kevin"	"Thompson"	"Kevin Thompson"	"Thompson, Kevin"	"K. Thompson"	"1989-05-06T00:00:00"	"Morgan State"	""	"Morgan State"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"kevin_thompson"	NA	NA	"N"
"5359"	0	204107	"Deilvez"	"Yearby"	"Deilvez Yearby"	"Yearby, Deilvez"	"D. Yearby"	"1987-01-11T00:00:00"	"IPFW"	""	"IPFW"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"deilvez_yearby"	NA	NA	"N"
"5360"	0	204108	"Jay"	"Bowie"	"Jay Bowie"	"Bowie, Jay"	"J. Bowie"	"1992-03-25T00:00:00"	"Marist"	""	"Marist"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"jay_bowie"	NA	NA	"Y"
"5361"	0	204109	"Mike"	"Burwell"	"Mike Burwell"	"Burwell, Mike"	"M. Burwell"	"1990-08-25T00:00:00"	"Towson State"	""	"Towson State"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"mike_burwell"	NA	NA	"N"
"5362"	0	204110	"Brandon"	"Goode"	"Brandon Goode"	"Goode, Brandon"	"B. Goode"	"1992-04-09T00:00:00"	"Norfolk State"	""	"Norfolk State"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"brandon_goode"	NA	NA	"N"
"5363"	0	204111	"Kenny"	"Hall"	"Kenny Hall"	"Hall, Kenny"	"K. Hall"	"1990-04-10T00:00:00"	"Tennessee"	""	"Tennessee"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"kenny_hall"	NA	NA	"Y"
"5364"	0	204112	"Rahlir"	"Hollis-Jefferson"	"Rahlir Hollis-Jefferson"	"Hollis-Jefferson, Rahlir"	"R. Hollis-Jefferson"	"1991-06-26T00:00:00"	"Temple"	""	"Temple"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"rahlir_hollis-jefferson"	NA	NA	"Y"
"5365"	0	204113	"Melvin"	"Johnson"	"Melvin Johnson"	"Johnson, Melvin"	"M. Johnson"	"1990-05-20T00:00:00"	"Arkansas State"	""	"Arkansas State"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"melvin_johnson"	NA	NA	"Y"
"5366"	0	204114	"Jamal"	"Jones"	"Jamal Jones"	"Jones, Jamal"	"J. Jones"	"1993-02-17T00:00:00"	"Texas A&M"	""	"Texas A&M"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"jamal_jones"	NA	NA	"Y"
"5367"	0	204115	"Sebastian"	"Koch"	"Sebastian Koch"	"Koch, Sebastian"	"S. Koch"	"1991-01-24T00:00:00"	"Elon"	""	"Elon"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"sebastian_koch"	NA	NA	"N"
"5368"	0	204116	"LaQuentin"	"Miles"	"LaQuentin Miles"	"Miles, LaQuentin"	"L. Miles"	"1991-03-12T00:00:00"	"Central Arkansas"	""	"Central Arkansas"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"laquentin_miles"	NA	NA	"Y"
"5369"	0	204117	"Devon"	"Moore"	"Devon Moore"	"Moore, Devon"	"D. Moore"	"1989-08-29T00:00:00"	"James Madison"	""	"James Madison"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"devon_moore"	NA	NA	"N"
"5370"	0	204118	"Victor"	"Rudd"	"Victor Rudd"	"Rudd, Victor"	"V. Rudd"	"1991-03-18T00:00:00"	"Arizona State"	""	"Arizona State"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"victor_rudd"	NA	NA	"Y"
"5371"	0	204119	"DJ"	"Seeley"	"DJ Seeley"	"Seeley, DJ"	"D. Seeley"	"1989-11-28T00:00:00"	"Cal State-Fullerton"	""	"Cal State-Fullerton"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"dj_seeley"	NA	NA	"Y"
"5372"	0	204120	"Travis"	"Betran"	"Travis Betran"	"Betran, Travis"	"T. Betran"	"1991-02-25T00:00:00"	"Austin Peay"	""	"Austin Peay"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"travis_betran"	NA	NA	"Y"
"5373"	0	204121	"Alvin"	"Brown"	"Alvin Brown"	"Brown, Alvin"	"A. Brown"	"1990-07-08T00:00:00"	"South Carolina Upstate"	""	"South Carolina Upstate"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"alvin_brown"	NA	NA	"N"
"5374"	0	204122	"Daniel"	"Coursey"	"Daniel Coursey"	"Coursey, Daniel"	"D. Coursey"	"1992-05-11T00:00:00"	"Mercer"	""	"Mercer"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"daniel_coursey"	NA	NA	"Y"
"5375"	0	204123	"Marcus"	"Goode"	"Marcus Goode"	"Goode, Marcus"	"M. Goode"	"1988-02-20T00:00:00"	"Marshall"	""	"Marshall"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"marcus_goode"	NA	NA	"Y"
"5376"	0	204124	"Michael"	"Schachtner"	"Michael Schachtner"	"Schachtner, Michael"	"M. Schachtner"	"1986-11-19T00:00:00"	"Wisc.-Green Bay"	""	"Wisc.-Green Bay"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"michael_schachtner"	NA	NA	"Y"
"5377"	0	204125	"Justin"	"Simmons"	"Justin Simmons"	"Simmons, Justin"	"J. Simmons"	"1990-08-17T00:00:00"	"Nebraska-Omaha"	""	"Nebraska-Omaha"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"justin_simmons"	NA	NA	"N"
"5378"	0	204126	"Lenzelle"	"Smith"	"Lenzelle Smith"	"Smith, Lenzelle"	"L. Smith"	"1991-10-03T00:00:00"	"Ohio State"	""	"Ohio State"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"lenzelle_smith"	NA	NA	"Y"
"5379"	0	204127	"Marquis"	"Weddle"	"Marquis Weddle"	"Weddle, Marquis"	"M. Weddle"	"1988-06-01T00:00:00"	"West Virginia Tech"	""	"West Virginia Tech"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"marquis_weddle"	NA	NA	"N"
"5380"	0	204128	"Jarvis"	"Williams"	"Jarvis Williams"	"Williams, Jarvis"	"J. Williams"	"1986-10-10T00:00:00"	"Minnesota State-Mankato"	""	"Minnesota State-Mankato"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"jarvis_williams"	NA	NA	"Y"
"5381"	0	204129	"Stefan"	"Bonneau"	"Stefan Bonneau"	"Bonneau, Stefan"	"S. Bonneau"	"1987-03-13T00:00:00"	"C.W. Post"	""	"C.W. Post"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"stefan_bonneau"	NA	NA	"N"
"5382"	0	204130	"Justin"	"Coleman"	"Justin Coleman"	"Coleman, Justin"	"J. Coleman"	"1993-03-04T00:00:00"	"Mississippi Gulf CC"	""	"Mississippi Gulf CC"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"justin_coleman"	NA	NA	"N"
"5383"	0	204131	"Greg"	"Foster"	"Greg Foster"	"Foster, Greg"	"G. Foster"	"1989-06-08T00:00:00"	"Saginaw Valley"	""	"Saginaw Valley"	""	NA	0	NA	""	"Inactive"	0	""	""	""	""	"greg_foster"	NA	NA	"Y"
